,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150
845,3,4.248495242049359,16647,2,2,2,2,1,135000.0,2,2,4.0,5,5,1975,1981,2,3.0,2.0,1,0.0,3,3,1,4,3,3,5,1390,1,0,0,1390,1.0,3,1,1.0,0,1701,3,1,3,6,6,2,3,2,1975.0,3,611,3,3,3,0,0,0,0,0,0,2.0,1,2007,2,1,171000,1.0,2.0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
846,3,4.330733340286331,9317,2,1,2,1,1,184900.0,3,2,2.0,7,5,1993,1993,2,3.0,2.0,2,137.0,4,3,3,4,3,1,5,513,1,0,227,740,1.0,5,1,1.0,769,1775,3,1,4,7,8,1,3,2,1993.0,1,425,3,3,3,234,72,192,0,0,0,2.0,7,2009,2,1,213000,1.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
847,3,3.6109179126442243,15523,2,2,2,2,1,197200.0,3,2,3.0,5,6,1972,1972,2,3.0,4.0,1,0.0,3,3,1,3,3,2,4,460,1,0,404,864,1.0,5,1,1.0,0,864,3,1,3,5,8,1,2,2,1972.0,1,338,3,3,3,0,0,0,0,0,0,2.0,8,2009,2,1,133500,1.0,1.0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
848,3,4.330733340286331,45600,2,2,1,1,1,200500.0,3,2,2.0,6,8,1908,1997,2,3.0,2.0,1,0.0,3,3,1,3,3,1,1,0,1,0,907,907,1.0,3,1,1.0,1051,2358,5,1,3,10,8,1,4,1,1908.0,1,360,2,3,3,486,40,0,0,175,0,2.0,9,2008,2,1,240000,0.0,3.0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
849,3,4.394449154672439,9600,2,1,2,1,1,206000.0,2,2,2.0,6,7,1976,1994,3,3.0,4.0,2,360.0,4,4,1,3,3,1,1,0,1,0,528,528,1.0,5,1,1.0,761,1855,3,1,3,7,8,1,3,2,1976.0,2,512,3,3,3,113,100,0,0,0,0,2.0,8,2007,2,1,187000,0.0,2.5,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
850,2,3.6109179126442243,4435,2,1,2,1,1,197200.0,3,2,3.0,6,5,2003,2003,2,4.0,2.0,2,170.0,4,3,3,4,3,2,6,659,1,0,189,848,1.0,5,1,1.0,0,848,1,1,4,3,8,0,0,2,2003.0,3,420,3,3,3,140,0,0,0,0,0,2.0,11,2007,2,1,131500,1.0,1.0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,3,4.248495242049359,3196,2,1,2,1,1,191000.0,3,2,3.0,8,5,2003,2003,2,4.0,2.0,2,40.0,4,3,3,4,3,3,1,0,1,0,1273,1273,1.0,5,1,1.0,0,1456,2,1,4,7,8,1,3,2,2003.0,3,400,3,3,3,143,20,0,0,0,0,2.0,5,2006,2,1,215000,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,3,3.9889840465642745,7128,2,1,2,1,1,200624.0,3,2,4.0,7,5,1941,1950,2,4.0,2.0,1,0.0,3,4,1,3,3,1,3,364,1,0,554,918,1.0,4,1,1.0,728,1646,4,1,3,7,8,2,4,1,1941.0,1,240,3,3,3,0,0,0,0,126,3,2.0,8,2007,2,1,164000,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
853,3,4.248495242049359,12095,2,2,2,1,1,141000.0,3,2,2.0,6,6,1964,1964,2,4.0,2.0,2,115.0,3,4,1,3,3,3,3,564,1,0,563,1127,1.0,3,1,1.0,0,1445,3,1,3,7,8,1,2,2,1964.0,2,645,3,3,3,180,0,0,0,0,3,2.0,8,2009,2,1,158000,0.0,1.5,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
854,3,4.634728988229636,17920,2,1,2,1,1,135000.0,3,2,3.0,5,4,1955,1974,3,3.0,4.0,1,0.0,3,3,1,3,3,2,5,306,3,1085,372,1763,1.0,3,1,1.0,0,1779,3,1,3,6,8,1,4,2,1955.0,1,454,3,3,3,0,418,0,0,312,0,2.0,7,2006,2,1,170000,1.0,1.5,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
855,3,4.248495242049359,6897,2,2,2,1,1,135000.0,3,2,3.0,5,8,1962,2010,2,3.0,2.0,1,0.0,3,4,1,3,3,1,5,659,1,0,381,1040,1.0,5,1,1.0,0,1040,3,1,3,6,8,0,0,1,1962.0,1,260,3,3,3,0,104,0,0,0,0,2.0,4,2010,2,1,127000,1.0,1.5,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
856,3,4.248495242049359,10970,2,2,3,1,2,197200.0,3,2,2.0,6,6,1978,1978,2,3.0,2.0,1,0.0,3,3,1,4,4,3,6,505,2,435,0,940,1.0,3,1,1.0,0,1026,3,1,3,5,8,0,0,1,1981.0,1,576,3,2,3,0,0,34,0,0,3,2.0,10,2008,2,1,147000,1.0,1.0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
857,3,4.189654742026425,8125,2,1,2,1,1,181000.0,3,2,2.0,6,5,1994,1995,2,3.0,2.0,1,0.0,3,3,3,4,3,1,1,0,1,0,702,702,1.0,4,1,1.0,779,1481,3,1,3,6,8,1,3,2,1994.0,3,343,3,3,3,0,36,0,0,0,0,2.0,3,2009,2,1,174000,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
858,3,4.394449154672439,10400,2,1,2,1,1,182900.0,3,2,3.0,7,5,1976,1976,2,3.0,2.0,2,189.0,3,3,1,4,3,1,1,0,1,0,1090,1090,1.0,3,1,1.0,0,1370,3,1,3,6,8,1,3,2,1976.0,2,479,3,3,3,0,0,0,0,0,3,2.0,6,2009,2,1,152000,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
859,3,4.248495242049359,11029,2,2,2,1,1,182900.0,4,2,2.0,6,7,1968,1984,2,3.0,2.0,2,220.0,3,3,1,3,3,2,4,619,1,0,435,1054,1.0,3,1,1.0,1142,2654,4,1,4,9,8,1,4,2,1968.0,1,619,3,3,3,0,65,0,0,222,0,2.0,8,2006,2,1,250000,1.0,2.5,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
860,3,4.02535169073515,7642,2,1,2,1,1,200624.0,3,2,2.0,7,8,1918,1998,2,3.0,2.0,1,0.0,4,3,1,3,3,1,1,0,1,0,912,912,1.0,4,1,1.0,514,1426,3,1,4,7,8,1,4,1,1925.0,1,216,3,3,3,0,240,0,0,0,4,2.0,6,2007,2,1,189950,0.0,1.5,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
861,3,4.330733340286331,11625,2,1,2,1,1,135000.0,3,1,3.0,5,4,1965,1965,3,3.0,2.0,1,0.0,3,3,3,3,3,2,4,841,1,0,198,1039,1.0,5,1,1.0,0,1039,3,1,3,6,8,0,0,2,1965.0,1,504,3,3,3,0,0,0,0,0,0,2.0,4,2010,2,1,131500,1.0,1.5,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
862,3,4.406719247264253,9672,2,1,2,1,1,184900.0,3,2,3.0,6,5,1984,1985,3,3.0,4.0,1,0.0,3,3,3,4,3,1,6,338,1,0,702,1040,1.0,3,1,1.0,0,1097,3,1,3,6,8,0,0,2,1986.0,1,480,3,3,3,0,0,0,0,0,4,2.0,5,2010,2,1,152000,0.0,2.0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
863,3,4.2626798770413155,7931,2,1,2,1,1,141000.0,3,2,3.0,5,5,1959,1959,3,3.0,4.0,1,0.0,3,3,1,3,3,1,4,1148,1,0,0,1148,1.0,3,1,1.0,0,1148,3,1,3,6,8,0,0,2,1959.0,1,672,3,3,3,0,0,0,0,0,4,2.0,7,2009,2,1,132500,1.0,1.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
864,3,4.290459441148391,8640,2,1,2,1,1,225500.0,3,2,3.0,7,5,2007,2008,2,4.0,2.0,1,0.0,4,3,3,5,3,1,1,0,1,0,1372,1372,1.0,5,1,1.0,0,1372,3,1,4,6,8,0,0,2,2008.0,3,529,3,3,3,0,140,0,0,0,0,2.0,5,2008,3,2,250580,0.0,2.0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
865,3,4.248495242049359,8750,2,2,2,1,1,141000.0,3,2,3.0,5,6,1970,1970,2,4.0,2.0,2,76.0,3,3,1,3,3,1,4,828,1,0,174,1002,1.0,3,1,1.0,0,1002,3,1,3,5,8,0,0,1,1973.0,1,902,3,3,3,0,0,0,0,0,3,2.0,8,2009,2,1,148500,1.0,1.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
866,3,4.219507705176107,10656,2,2,4,1,1,228475.0,3,2,3.0,8,5,2006,2007,2,4.0,2.0,3,274.0,4,3,3,4,3,2,1,0,1,0,1638,1638,1.0,5,1,1.0,0,1646,3,1,4,6,8,1,4,2,2007.0,2,870,3,3,3,192,80,0,0,0,0,2.0,11,2007,3,2,248900,0.0,2.0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
867,3,4.454347296253507,6970,2,1,2,1,1,135000.0,2,2,3.0,4,5,1961,1961,2,4.0,2.0,1,0.0,3,3,1,3,3,1,5,932,1,0,108,1040,1.0,3,1,1.0,0,1120,3,1,2,5,8,0,0,2,1961.0,2,544,3,3,3,168,0,0,0,0,0,2.0,5,2007,2,1,129000,1.0,1.5,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
868,3,4.248495242049359,14762,2,2,2,1,1,181000.0,2,2,2.0,5,6,1948,1950,2,3.0,4.0,1,0.0,3,3,1,0,0,1,0,0,0,0,0,0,1.0,4,1,1.0,720,2320,2,1,3,7,8,1,3,2,1979.0,1,672,3,3,2,120,144,0,0,0,0,2.0,5,2006,2,1,169000,0.0,2.0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
869,3,4.394449154672439,9938,2,1,2,1,1,184900.0,3,2,2.0,7,5,1993,1994,2,4.0,2.0,2,246.0,4,3,3,4,3,1,6,750,1,0,300,1050,1.0,5,1,1.0,887,1949,3,1,4,8,8,1,3,2,1993.0,3,574,3,3,3,156,90,0,0,0,4,2.0,6,2010,2,1,236000,1.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
870,3,4.110873864173311,6600,2,1,2,1,1,141000.0,4,2,3.0,5,5,1962,1962,3,4.0,2.0,1,0.0,3,3,1,3,3,1,1,0,1,0,894,894,1.0,4,0,1.0,0,894,2,1,3,5,8,0,0,1,1962.0,1,308,3,3,3,0,0,0,0,0,0,2.0,8,2009,2,1,109500,0.0,1.0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
871,3,4.2626798770413155,8750,2,1,2,1,1,197200.0,3,2,2.0,6,5,1998,1998,2,4.0,2.0,2,116.0,3,3,3,4,3,1,6,505,1,0,299,804,1.0,5,1,1.0,878,1682,3,1,4,7,8,0,0,2,1998.0,2,523,3,3,3,0,77,0,0,0,0,2.0,6,2010,2,1,200500,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
872,3,4.31748811353631,8892,2,1,2,1,1,141000.0,3,2,3.0,5,7,1953,1996,2,4.0,2.0,1,0.0,4,3,1,3,3,2,1,0,1,0,105,105,1.0,4,1,1.0,0,910,3,1,4,5,8,0,0,2,1953.0,1,414,3,3,3,196,0,150,0,0,2,2.0,10,2008,2,1,116000,0.0,1.0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
873,3,4.110873864173311,12144,2,1,2,1,1,141000.0,3,2,3.0,5,7,1949,1950,2,3.0,2.0,1,0.0,4,3,1,3,3,1,3,375,1,0,457,832,1.0,4,1,1.0,0,1268,3,1,3,6,8,1,4,2,1949.0,1,288,3,3,3,0,28,0,0,0,0,1.0,9,2009,2,1,133000,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
874,2,3.970291913552122,5720,2,1,2,1,1,118250.0,1,2,2.0,5,6,1941,1950,2,3.0,2.0,1,0.0,3,3,1,3,3,1,1,0,1,0,676,676,1.0,5,1,1.0,455,1131,3,1,3,5,8,0,0,1,1941.0,1,200,3,3,3,26,0,0,0,0,0,2.0,8,2009,2,1,66500,0.0,1.5,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
875,3,4.330733340286331,9000,2,1,2,1,1,225500.0,3,2,2.0,8,5,2007,2007,2,4.0,3.0,1,0.0,4,3,3,4,3,2,6,64,1,0,1120,1184,1.0,5,1,1.0,1426,2610,4,1,5,11,8,1,4,3,2007.0,3,550,3,3,3,208,364,0,0,0,0,2.0,8,2007,3,2,303477,0.0,2.5,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
876,3,4.553876891600541,25286,2,1,4,1,2,154750.0,3,2,3.0,4,5,1963,1963,2,3.0,4.0,1,0.0,3,3,3,3,3,3,5,633,1,0,431,1064,1.0,4,1,1.0,0,1040,3,1,3,5,8,0,0,2,1963.0,1,648,3,3,3,0,0,0,0,0,0,2.0,1,2007,2,1,132250,1.0,1.0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
877,3,4.31748811353631,8834,2,1,2,1,1,314906.5,3,2,2.0,9,5,2004,2005,3,4.0,2.0,3,216.0,4,3,3,5,3,1,6,1170,1,0,292,1462,1.0,5,1,1.0,762,2224,4,1,5,10,8,1,4,2,2004.0,3,738,3,3,3,184,0,0,0,0,0,2.0,6,2009,2,1,350000,1.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
878,3,4.48863636973214,11782,2,2,2,1,1,135000.0,3,2,4.0,5,7,1961,1995,2,3.0,2.0,1,0.0,3,3,1,3,3,2,5,899,1,0,210,1109,1.0,3,1,1.0,0,1155,3,1,4,6,6,0,0,1,1987.0,1,576,3,3,3,192,0,0,0,0,3,2.0,6,2010,2,1,148000,1.0,1.0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
879,3,4.248495242049359,7000,2,2,2,2,1,197200.0,3,2,3.0,5,8,1978,2005,2,4.0,2.0,2,90.0,4,4,1,3,3,1,5,646,1,0,218,864,1.0,5,1,1.0,0,864,3,1,3,6,8,0,0,2,1978.0,1,336,3,3,3,0,0,0,0,0,2,2.0,7,2009,2,1,136500,1.0,1.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
880,3,4.110873864173311,7024,2,1,2,1,1,121250.0,3,2,3.0,5,5,2005,2006,2,4.0,2.0,1,0.0,3,3,3,5,4,1,5,980,1,0,110,1090,1.0,4,1,1.0,0,1090,2,1,3,5,8,0,0,2,2005.0,3,450,3,3,3,0,49,0,0,0,0,2.0,6,2007,2,1,157000,1.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
881,3,3.8066624897703196,13758,2,2,2,2,1,228475.0,3,2,2.0,7,5,1990,1991,2,3.0,2.0,2,117.0,4,4,1,4,3,2,2,902,1,0,254,1156,1.0,5,1,1.0,530,1717,3,1,4,7,8,1,3,2,1990.0,2,400,3,3,3,168,36,0,0,0,0,2.0,4,2007,2,1,187500,0.0,2.5,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
882,3,4.248495242049359,9636,2,2,2,1,1,181000.0,3,2,2.0,6,5,1992,1993,2,4.0,2.0,1,0.0,3,3,3,4,3,1,1,0,1,0,808,808,1.0,4,1,1.0,785,1593,3,1,3,7,8,1,3,3,1993.0,2,389,3,3,3,342,40,0,0,0,3,2.0,12,2009,2,1,178000,0.0,2.5,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
883,3,4.110873864173311,6204,2,1,1,1,1,139500.0,3,2,,4,5,1912,1950,2,3.0,2.0,1,0.0,4,3,3,3,2,1,1,0,1,0,795,795,1.0,3,0,1.0,795,2230,5,1,3,10,8,0,0,1,1997.0,1,440,3,4,3,0,188,0,0,0,0,2.0,3,2006,2,1,118500,1.0,1.0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
884,3,4.189654742026425,7150,2,1,2,1,1,141000.0,3,2,3.0,5,5,1967,1967,2,3.0,2.0,2,60.0,3,3,1,3,3,1,4,432,1,0,460,892,1.0,3,1,1.0,0,892,3,1,3,5,8,0,0,2,1967.0,2,288,3,3,3,0,0,0,0,0,2,2.0,7,2009,2,1,100000,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
885,3,3.9318256327243257,5119,2,2,2,2,1,225500.0,3,2,3.0,9,5,1999,2000,2,4.0,2.0,2,60.0,4,3,3,5,3,2,6,1238,1,0,460,1698,1.0,5,1,1.0,0,1709,2,1,4,5,8,1,3,2,1999.0,3,506,3,3,3,97,65,0,0,0,0,2.0,1,2008,2,1,328900,1.0,2.0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,3,4.2626798770413155,8393,2,1,2,1,1,141000.0,3,1,3.0,5,5,1959,2005,2,4.0,2.0,2,122.0,3,3,1,3,3,1,2,528,1,0,1098,1626,1.0,5,1,1.0,0,1712,4,2,3,8,8,0,0,2,2005.0,3,588,3,3,3,272,54,0,0,0,0,2.0,6,2006,2,1,145000,0.0,2.0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
887,3,4.0943445622221,16466,2,2,2,1,1,121250.0,3,2,2.0,5,7,1955,1955,2,4.0,2.0,1,0.0,3,4,3,3,3,1,1,0,1,0,816,816,1.0,3,1,1.0,521,1393,3,1,3,8,8,0,0,2,1955.0,1,300,3,3,3,121,0,0,0,265,0,2.0,4,2008,2,1,135500,0.0,1.5,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
888,3,4.564348191467836,15865,2,2,2,1,2,141000.0,3,2,3.0,8,6,1970,1970,3,3.0,2.0,1,0.0,4,4,3,3,4,3,5,351,3,823,1043,2217,1.0,5,1,1.0,0,2217,4,1,4,8,8,1,3,2,1970.0,1,621,3,3,3,81,207,0,0,224,0,2.0,10,2007,2,1,268000,1.0,2.0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
889,3,4.859812404361672,12160,2,1,2,1,1,141000.0,2,2,3.0,6,4,1953,1953,3,3.0,2.0,2,90.0,3,3,1,3,3,1,4,1024,1,0,481,1505,1.0,5,1,1.0,0,1505,2,1,3,6,8,1,3,2,1953.0,2,505,3,3,3,0,0,0,162,0,0,2.0,2,2009,2,1,149500,1.0,1.0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
890,3,4.110873864173311,8064,2,1,2,1,1,141000.0,1,2,2.0,5,7,1949,2006,2,4.0,2.0,1,0.0,3,4,1,3,3,2,1,0,1,0,672,672,1.0,5,1,1.0,252,924,3,1,3,6,8,1,1,1,2003.0,1,576,3,3,3,0,0,0,0,0,3,2.0,7,2007,2,1,122900,0.0,1.0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
