,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,SalePrice
741,3,4.189654742026425,8.820108644508608,2,2,2,1,1,135000.0,2,2,3,6,8,1961,1996,3,4,2,1,0.0,3,4,1,3,3,2,6,6.725033642166843,1,0.0,4.394449154672439,6.816735880594968,3,4,1,3,0.0,6.816735880594968,3,0.6931471805599453,4,5,8,0,0,1,1962.0,1,288,3,3,3,5.1298987149230735,0.0,0.0,0.0,0.0,4,2,5,2008,2,1,1.5,1.0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.863589378812122
743,3,4.2626798770413155,9.46397433028839,2,2,2,1,1,135000.0,3,2,3,5,6,1963,1999,2,4,2,1,0.0,3,3,1,4,3,2,5,6.09807428216624,1,0.0,4.343805421853684,6.255750041753367,3,5,1,3,0.0,7.289610521451167,3,0.6931471805599453,3,6,6,1,3,2,1997.0,2,480,3,3,3,5.713732805509369,0.0,0.0,0.0,4.61512051684126,0,2,10,2009,2,1,0.5,2.0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.07254696717504
749,3,3.9318256327243257,9.036701015565063,2,1,2,1,1,121250.0,3,2,2,4,3,1945,1950,2,3,2,1,0.0,3,3,1,0,0,1,0,0.0,0,0.0,0.0,0.0,1,3,0,2,6.091309882077698,7.333023014386481,4,0.6931471805599453,3,9,5,0,0,1,1945.0,1,240,3,3,1,4.532599493153256,0.0,5.225746673713202,0.0,0.0,0,2,4,2009,2,1,0.0,2.0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.49273296168228
750,2,4.02535169073515,9.082620630373812,1,1,2,1,1,118250.0,3,2,2,4,7,1910,2004,2,4,2,1,0.0,3,3,1,3,2,1,1,0.0,1,0.0,6.3578422665081,6.3578422665081,3,4,1,3,5.855071922202427,7.039660349862076,3,0.6931471805599453,3,7,6,0,0,1,1910.0,0,0,0,0,1,0.0,5.081404364984463,0.0,0.0,0.0,0,2,6,2010,2,1,0.0,1.0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.477308649967686
754,3,4.127134385045092,8.97853441008332,2,1,2,1,1,141000.0,3,2,3,6,8,1969,2005,2,3,2,1,0.0,3,3,1,3,3,1,6,6.0867747269123065,2,6.159095388491933,4.7535901911063645,6.934397209928558,3,4,1,3,0.0,6.934397209928558,3,0.6931471805599453,4,5,8,0,0,1,1969.0,2,440,3,3,3,5.147494476813453,3.8918202981106265,0.0,0.0,0.0,0,2,7,2009,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.957617696467539
757,3,4.248495242049359,9.360224821513475,2,2,2,2,1,135000.0,3,2,4,6,5,1978,1978,3,4,2,1,5.796057750765372,3,3,1,3,3,2,3,6.0844994130751715,1,0.0,5.459585514144159,6.511745329644728,3,3,1,3,6.5722825426940075,7.234898420314831,3,0.6931471805599453,3,6,8,1,3,2,1978.0,3,440,3,3,3,5.817111159963204,0.0,0.0,0.0,0.0,4,2,4,2010,2,1,0.0,2.5,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.97603664577121
760,3,4.2626798770413155,9.116139576577355,2,1,2,1,1,141000.0,3,2,3,6,6,1959,1959,3,4,2,1,0.0,3,3,1,3,3,1,3,6.418364935936212,1,0.0,5.53338948872752,6.762729506931879,3,5,1,3,0.0,6.762729506931879,2,0.6931471805599453,3,5,8,0,0,1,2008.0,1,300,5,5,3,0.0,0.0,0.0,0.0,0.0,0,2,10,2009,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.755879486687116
761,2,4.110873864173311,8.841014310483892,2,1,2,1,1,127000.0,2,2,3,5,5,1924,1950,2,4,2,1,0.0,3,3,3,3,3,2,2,6.0063531596017325,1,0.0,6.608000625296087,7.044032897274685,3,3,1,3,0.0,7.171656822768514,2,0.6931471805599453,2,5,7,0,0,1,1965.0,1,440,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,10,2009,2,1,0.0,1.0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.51293546492023
767,3,4.330733340286331,9.434203664214742,2,2,2,1,1,154750.0,3,2,2,6,7,1940,1985,2,3,2,1,0.0,3,3,1,4,3,2,5,6.493753839851686,1,0.0,5.780743515792329,6.891625897052253,3,5,1,3,6.643789733147672,7.467942332285852,4,0.6931471805599453,3,7,5,0,0,2,1989.0,1,423,3,3,3,5.5053315359323625,0.0,5.056245805348308,0.0,0.0,0,2,7,2008,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.982935344196433
770,3,4.248495242049359,8.889170455363413,2,2,2,2,1,135000.0,3,2,2,5,5,1982,1982,3,4,2,1,0.0,3,3,1,4,3,2,6,6.530877627725885,1,0.0,5.159055299214529,6.755768921984255,3,3,1,3,0.0,6.755768921984255,2,0.6931471805599453,3,5,8,0,0,1,1983.0,1,576,3,3,3,4.795790545596741,0.0,0.0,0.0,0.0,0,2,4,2009,2,1,1.0,1.0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.812296455066814
771,3,4.219507705176107,9.09133158539398,2,1,2,1,1,121250.0,3,2,3,4,5,1951,1951,2,4,2,1,0.0,3,3,1,2,2,1,2,6.729824070489475,1,0.0,0.0,6.729824070489475,3,3,1,2,0.0,7.107425474110705,2,0.6931471805599453,3,6,8,0,0,1,1951.0,1,396,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,4,2006,1,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.532737896139919
772,3,4.553876891600541,8.964439833539357,2,1,2,1,1,121250.0,3,2,3,6,5,1976,1976,2,3,2,1,0.0,3,3,1,3,3,2,5,6.0473721790462776,4,4.852030263919617,6.175867270105761,6.937314081223682,3,3,1,3,0.0,7.0192966537150445,3,0.6931471805599453,3,6,8,1,3,1,1976.0,1,672,3,3,3,4.976733742420574,0.0,0.0,0.0,0.0,3,2,3,2010,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.580593459194764
773,3,4.2626798770413155,9.225327501784431,2,1,2,1,1,141000.0,2,2,3,5,5,1958,1958,2,4,2,1,0.6931471805599453,3,3,1,3,3,1,3,6.124683390894205,1,0.0,6.124683390894205,6.816735880594968,3,5,1,2,0.0,6.816735880594968,2,0.6931471805599453,3,5,8,0,0,2,1958.0,2,275,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,7,2007,1,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.648338835562747
775,2,3.4965075614664802,8.412054873292933,2,1,2,1,1,154750.0,3,2,3,6,5,1998,1998,3,3,2,2,5.771441123130016,3,3,3,5,3,1,6,6.7650389767805414,1,0.0,5.82600010738045,7.094234845924755,3,5,1,3,0.0,7.094234845924755,2,0.6931471805599453,3,5,8,0,0,2,1998.0,3,412,3,3,3,0.0,5.5134287461649825,0.0,0.0,0.0,0,2,6,2009,2,1,1.0,2.0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.995357787034976
777,3,4.61512051684126,9.499346567390095,2,2,2,1,1,135000.0,3,2,3,5,5,1974,1974,3,4,2,1,0.0,3,3,1,3,3,1,5,6.637258031284457,1,0.0,4.634728988229636,6.762729506931879,3,3,1,3,0.0,6.796823718274855,3,0.6931471805599453,3,5,8,1,2,2,1974.0,1,440,3,3,3,5.488937726156687,0.0,0.0,0.0,0.0,3,2,6,2006,2,1,1.0,1.0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.86710429621008
779,3,4.3694478524670215,9.262078567380597,2,1,2,1,1,154750.0,3,1,2,6,5,1977,1977,2,3,2,2,4.51085950651685,3,3,1,4,3,3,6,6.883462586413092,1,0.0,0.0,6.883462586413092,3,3,1,3,0.0,6.912742820493176,2,0.6931471805599453,3,4,8,0,0,2,1977.0,1,504,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,5,2006,2,1,1.0,1.0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.813037464800539
783,3,4.248495242049359,9.116249448576587,2,2,2,1,1,154750.0,3,2,2,5,6,1978,1978,2,3,2,2,4.653960350157523,3,4,3,4,3,2,6,7.001245622069476,1,0.0,0.0,7.001245622069476,3,5,1,3,0.0,7.01301578963963,1,0.6931471805599453,4,4,8,1,3,2,1978.0,3,602,3,3,3,5.717027701406222,3.4339872044851463,0.0,0.0,0.0,0,2,7,2009,2,1,1.0,1.0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.016732516077072
784,2,3.58351893845611,8.748463629942055,1,1,2,1,1,118250.0,3,2,2,6,6,1914,2001,2,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.610696044717759,6.610696044717759,3,5,1,3,6.610696044717759,7.3031700512368,3,0.6931471805599453,3,9,8,1,4,1,1914.0,0,0,0,0,3,0.0,5.676753802268282,4.90527477843843,0.0,0.0,0,2,6,2008,2,1,0.0,2.0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.759793355371237
786,2,4.110873864173311,9.287394001418473,2,1,2,1,1,118250.0,1,2,2,5,6,1915,1950,2,4,2,1,0.0,3,4,3,2,3,1,2,6.532334292222349,1,0.0,0.0,6.532334292222349,3,3,1,3,6.532334292222349,7.410347097821024,4,0.6931471805599453,3,7,8,0,0,1,1961.0,1,416,3,3,3,0.0,0.0,5.2832037287379885,0.0,0.0,0,2,6,2010,2,1,1.0,2.0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.842236406331555
788,2,3.9318256327243257,8.699681400989514,2,1,2,1,1,118250.0,3,2,3,4,7,1954,2000,2,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.804614520062624,6.804614520062624,3,5,1,3,0.0,6.804614520062624,2,0.6931471805599453,3,4,8,0,0,1,1954.0,1,281,2,3,3,0.0,0.0,0.0,0.0,0.0,0,2,8,2008,2,1,0.0,1.0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.588969419043872
791,3,4.248495242049359,9.335562336729565,2,2,2,1,1,154750.0,3,2,3,6,5,1976,1976,2,4,2,1,0.0,3,3,3,4,3,2,5,6.29156913955832,1,0.0,6.19644412779452,6.937314081223682,3,3,1,3,0.0,6.968850378341948,3,0.6931471805599453,3,5,8,2,3,2,1976.0,2,539,3,3,3,4.795790545596741,0.0,0.0,0.0,0.0,0,2,5,2007,2,1,1.0,1.0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.896833207128452
796,3,4.276666119016055,9.011645501064283,2,1,2,1,1,135000.0,3,2,3,6,5,1977,1977,2,3,2,2,5.003946305945459,3,3,1,3,3,1,1,0.0,1,0.0,6.493753839851686,6.493753839851686,3,5,1,3,0.0,7.1592919047975645,3,0.6931471805599453,3,7,8,1,3,2,1977.0,2,528,3,3,3,4.9344739331306915,0.0,0.0,0.0,0.0,3,2,4,2007,2,1,0.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.874097282798648
797,3,4.060443010546419,8.946114375560743,2,1,2,1,1,141000.0,3,2,3,5,5,1953,1953,2,3,2,1,0.0,3,3,1,3,3,1,4,6.3473892096560105,1,0.0,5.318119993844216,6.651571873589727,3,4,1,3,0.0,6.651571873589727,2,0.6931471805599453,3,4,8,0,0,2,1953.0,1,240,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,4,2008,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.608244735642321
799,3,4.110873864173311,8.881975184248867,2,1,2,1,1,139500.0,2,2,2,5,7,1937,1950,2,4,2,2,5.53338948872752,3,3,1,4,3,1,5,6.345636360828596,1,0.0,5.093750200806762,6.595780513961311,3,5,1,3,6.669498089857879,7.478169694159785,3,0.6931471805599453,4,7,8,2,3,1,1939.0,1,240,3,3,3,0.0,0.0,5.579729825986222,0.0,0.0,3,2,6,2007,2,1,1.0,1.5,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.07254696717504
801,2,3.713572066704308,8.476579508530941,2,1,2,1,1,106500.0,3,2,3,4,7,1916,1990,2,4,2,1,0.0,3,3,1,3,3,1,2,5.288267030694535,1,0.0,6.907755278982137,7.087573705557973,3,5,1,2,0.0,7.087573705557973,2,0.6931471805599453,3,5,8,0,0,1,1957.0,1,440,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,7,2007,2,1,1.0,1.0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.60733523953139
804,3,4.330733340286331,9.105090961257085,2,1,2,1,1,141000.0,3,2,3,5,5,1954,1954,2,4,2,1,0.0,3,3,1,3,3,1,2,6.70073110954781,1,0.0,4.8283137373023015,6.842683282238422,3,3,1,3,0.0,7.029087564149662,2,0.6931471805599453,3,5,7,0,0,2,1954.0,1,286,3,3,3,0.0,0.0,0.0,0.0,0.0,2,2,6,2006,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.678448377988165
806,3,4.330733340286331,9.18512512283512,2,1,2,1,1,141000.0,3,2,3,5,5,1967,1967,2,3,2,1,0.0,3,3,3,3,3,2,5,5.993961427306569,3,6.175867270105761,4.61512051684126,6.8885724595653635,3,4,1,3,0.0,6.8885724595653635,3,0.6931471805599453,3,6,8,0,0,2,1967.0,3,384,3,3,3,4.23410650459726,0.0,0.0,0.0,0.0,0,2,10,2006,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.816734299348461
808,3,4.454347296253507,9.503084610020228,2,1,2,1,1,141000.0,3,2,3,5,5,1966,1966,2,3,2,2,6.954638864880987,3,3,1,3,3,2,5,6.248042874508429,4,4.859812404361672,5.942799375126701,6.932447891572509,3,3,1,3,0.0,6.99117688712121,3,0.6931471805599453,3,6,8,1,4,2,1966.0,2,484,3,3,3,0.0,0.0,0.0,0.0,0.0,2,2,6,2006,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.982622797311857
809,2,4.51085950651685,8.999742789830492,2,1,2,1,1,118250.0,3,2,2,5,5,1898,1965,3,2,1,1,0.0,3,3,3,3,3,1,1,0.0,1,0.0,6.745236349484363,6.745236349484363,3,3,0,2,6.96979066990159,7.668093709082406,2,1.3862943611198906,3,11,8,0,0,1,1910.0,1,360,2,1,1,3.713572066704308,5.056245805348308,0.0,0.0,0.0,3,2,11,2009,2,1,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.571203807011969
812,1,4.204692619390966,9.072571442231286,2,1,1,1,2,106500.0,3,2,3,5,5,1952,1952,3,4,2,1,0.0,2,3,1,3,3,2,1,0.0,1,0.0,6.293419278846481,6.293419278846481,3,3,0,2,0.0,6.951772164398911,2,0.6931471805599453,2,4,8,0,0,2,1952.0,1,504,3,3,1,0.0,0.0,0.0,0.0,0.0,0,2,6,2010,2,1,0.0,1.0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.932999821119937
813,3,4.330733340286331,9.18512512283512,2,1,2,1,1,141000.0,3,2,3,6,6,1958,1958,2,4,2,2,5.497168225293202,3,3,1,3,3,1,3,6.411818267709897,1,0.0,6.727431724850855,7.274479558773871,3,4,1,3,0.0,7.274479558773871,4,0.6931471805599453,3,7,8,0,0,2,1958.0,2,301,3,3,3,0.0,0.0,5.62040086571715,0.0,0.0,0,2,4,2007,1,1,0.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.969723533345908
814,3,3.828641396489095,9.017847259860732,1,1,2,1,1,121250.0,3,2,2,5,7,1918,1950,2,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.532334292222349,6.532334292222349,2,4,1,3,6.336825731146441,7.1316985104669115,3,0.6931471805599453,2,7,8,0,0,1,1955.0,1,280,3,3,2,5.337538079701318,0.0,4.574710978503383,0.0,0.0,0,2,7,2006,2,1,0.5,1.5,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.661354090741
816,3,4.248495242049359,9.343646739284408,2,2,2,1,1,141000.0,3,2,3,5,6,1954,1954,2,1,2,1,0.0,3,3,1,3,3,1,4,6.18826412308259,1,0.0,6.259581464064923,6.9167150203536085,3,4,1,3,0.0,6.9167150203536085,2,0.6931471805599453,3,4,8,1,4,2,1954.0,2,275,3,3,3,0.0,0.0,4.795790545596741,0.0,0.0,0,2,7,2006,2,1,0.0,1.0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.827743504053695
821,2,4.110873864173311,8.699681400989514,2,1,1,1,2,118250.0,3,1,3,4,4,1953,1953,2,4,2,1,0.0,2,3,1,2,3,1,1,0.0,1,0.0,6.842683282238422,6.842683282238422,3,3,0,3,0.0,6.842683282238422,2,0.6931471805599453,3,4,6,0,0,1,1974.0,1,576,3,3,3,0.0,3.4965075614664802,4.727387818712341,0.0,0.0,0,2,2,2009,2,1,0.0,1.0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.440365524765756
823,3,4.110873864173311,9.200391041122515,2,1,2,1,1,139500.0,3,2,2,6,7,1940,1950,2,3,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.658011045870748,6.658011045870748,3,3,1,3,6.302618975744905,7.306531398939505,3,0.6931471805599453,3,7,8,1,4,1,1940.0,1,240,3,3,3,5.817111159963204,0.0,0.0,0.0,0.0,2,2,7,2009,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.845827048676645
826,2,3.9318256327243257,8.721113147762688,2,1,2,1,1,127000.0,3,2,1,5,6,1924,1950,2,4,2,1,0.0,3,3,1,3,3,1,5,6.665683717782408,1,0.0,0.0,6.665683717782408,3,4,1,3,0.0,6.665683717782408,2,0.6931471805599453,4,5,8,0,0,1,1924.0,0,0,0,0,3,0.0,0.0,4.762173934797756,0.0,0.0,0,2,5,2008,2,1,1.0,1.0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.603688960617083
830,3,4.394449154672439,9.38437770918244,2,2,2,1,1,141000.0,3,2,3,6,5,1957,1957,2,4,2,2,5.961005339623274,3,3,1,3,3,1,3,6.947937068614969,1,0.0,5.8664680569332965,7.239214973779806,3,3,1,2,0.0,7.239214973779806,3,0.6931471805599453,3,6,8,2,4,2,1957.0,2,458,3,3,3,0.0,0.0,0.0,0.0,5.262690188904886,0,2,6,2008,2,1,1.0,1.5,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.019749091416921
833,3,4.61512051684126,9.210840247017833,2,1,2,1,1,141000.0,3,2,3,6,6,1964,1964,2,4,2,2,5.198497031265826,3,3,1,3,3,1,3,5.2832037287379885,4,5.846438775057725,6.883462586413092,7.324489979348532,3,3,1,3,0.0,7.324489979348532,3,0.6931471805599453,3,6,8,0,0,2,1964.0,2,472,3,3,3,0.0,0.0,0.0,0.0,5.030437921392435,0,2,2,2009,2,1,0.0,1.5,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.025755079404917
834,3,4.330733340286331,8.971575439759016,2,1,2,1,1,141000.0,3,2,3,5,6,1961,1961,2,3,2,2,4.919980925828125,3,3,1,3,3,1,3,6.35088571671474,1,0.0,6.35088571671474,7.0431599159883405,3,4,1,3,0.0,7.0431599159883405,3,0.6931471805599453,3,6,8,0,0,2,1961.0,1,456,3,3,3,0.0,0.0,0.0,0.0,0.0,2,2,9,2008,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.849047640327147
