,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,SalePrice
695,3,4.007333185232471,9.533293058509884,2,2,2,1,1,228475.0,3,2,3,6,6,1987,1987,2,4,2,2,4.290459441148391,3,3,1,4,4,1,6,6.8885724595653635,2,3.713572066704308,4.532599493153256,7.014814351275545,3,4,1,3,0.0,7.037027614686276,2,0.6931471805599453,4,5,8,1,3,2,1987.0,1,551,3,3,3,4.836281906951478,0.0,0.0,0.0,0.0,0,2,7,2006,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.07824495582233
696,2,3.9318256327243257,8.699681400989514,2,1,2,1,1,127000.0,3,2,3,5,7,1921,1950,2,4,2,1,0.0,3,3,1,3,3,1,2,6.424869023905388,1,0.0,0.0,6.424869023905388,3,4,1,3,0.0,6.424869023905388,2,0.6931471805599453,3,4,8,0,0,1,1921.0,1,205,3,3,3,0.0,0.0,4.867534450455582,0.0,0.0,0,2,6,2006,2,1,0.0,1.0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.39640288460621
697,3,4.060443010546419,8.76732914779405,2,2,2,1,1,121250.0,3,2,3,5,7,1952,1952,2,4,2,1,0.0,3,3,3,5,4,2,2,5.351858133476067,5,6.313548046277095,5.393627546352362,6.8885724595653635,3,2,1,2,0.0,7.046647277848756,2,0.6931471805599453,3,6,8,0,0,1,1952.0,1,308,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,9,2006,2,1,0.5,1.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.724004532183379
698,3,4.189654742026425,9.042040056544483,2,1,2,1,1,135000.0,2,2,3,5,8,1965,2009,2,4,2,1,0.0,3,4,1,3,3,1,6,6.317164686747284,4,4.770684624465665,5.41610040220442,6.796823718274855,3,5,1,3,0.0,6.796823718274855,3,0.6931471805599453,3,5,8,1,4,1,1973.0,1,336,3,3,3,6.0330862217988015,4.976733742420574,0.0,0.0,0.0,3,2,4,2010,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.83863282480007
699,3,4.0943445622221,8.36240897761537,2,2,2,1,1,225500.0,3,2,3,7,5,2004,2004,2,4,2,1,0.0,4,3,3,4,3,2,6,2.833213344056216,1,0.0,7.226936018493289,7.238496840894365,3,5,1,3,0.0,7.238496840894365,2,0.6931471805599453,4,5,8,0,0,2,2004.0,2,530,3,3,3,5.056245805348308,5.0689042022202315,0.0,0.0,0.0,0,2,7,2008,2,1,0.0,2.0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.185875040240456
701,3,4.394449154672439,9.169622538697624,2,1,2,1,1,182900.0,3,2,3,7,5,1969,1969,3,4,2,2,5.1298987149230735,3,3,1,3,3,1,1,0.0,1,0.0,7.060476365999801,7.060476365999801,3,3,1,3,0.0,7.060476365999801,3,0.6931471805599453,3,6,8,0,0,2,1969.0,1,528,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,7,2006,1,1,0.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.849404844423074
703,2,4.343805421853684,8.939974177289633,2,1,2,1,1,118250.0,2,1,4,5,9,1900,1996,2,4,2,1,0.0,3,4,1,4,3,1,1,0.0,1,0.0,5.8888779583328805,5.8888779583328805,3,4,1,3,6.660575149839686,7.502738210754851,4,1.0986122886681098,4,8,8,1,1,1,1999.0,1,672,3,3,1,5.84354441703136,0.0,3.713572066704308,0.0,0.0,3,2,5,2010,2,1,0.0,2.0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.849404844423074
704,3,4.2626798770413155,9.036106025364846,2,1,2,1,1,197200.0,3,2,3,7,5,2004,2005,2,3,2,2,4.700480365792417,4,3,3,4,3,2,6,6.569481420414296,1,0.0,6.635946555686647,7.295735072749282,3,5,1,3,0.0,7.3031700512368,3,0.6931471805599453,4,7,8,0,0,2,2004.0,2,606,3,3,3,0.0,3.58351893845611,0.0,4.976733742420574,0.0,0,2,5,2010,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.269052139516223
708,3,4.189654742026425,9.107088742165708,2,2,2,1,1,181000.0,3,2,4,7,5,2007,2007,3,3,2,1,0.0,4,3,3,4,3,2,1,0.0,1,0.0,6.591673732008658,6.591673732008658,3,5,1,3,6.591673732008658,7.284134806195205,3,0.6931471805599453,4,8,8,1,4,2,2007.0,3,400,3,3,3,4.61512051684126,3.2188758248682006,0.0,0.0,0.0,0,2,7,2007,3,2,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.09815887308463
709,3,4.248495242049359,8.876684166614451,2,2,2,1,1,135000.0,3,2,3,5,7,1966,1966,2,4,2,1,3.7376696182833684,3,3,3,3,3,1,1,0.0,1,0.0,6.776506992372183,6.776506992372183,3,3,1,3,0.0,6.807934943699926,3,0.6931471805599453,3,6,8,0,0,2,1966.0,1,408,3,3,3,0.0,0.0,0.0,0.0,0.0,3,2,12,2008,2,1,0.0,1.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.60733523953139
710,3,4.04305126783455,8.326274787396764,2,2,2,1,1,127000.0,3,2,3,3,6,1935,2003,2,3,2,1,0.0,4,3,1,3,3,1,1,0.0,1,0.0,5.602118820879701,5.602118820879701,3,4,1,3,0.0,6.593044534142437,2,0.6931471805599453,3,5,3,0,0,1,1935.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,2,7,2008,2,1,0.0,1.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.859018228147887
711,1,4.204692619390966,9.072571442231286,2,1,4,1,2,106500.0,3,2,2,4,7,1900,1950,2,4,2,1,0.0,3,3,1,3,3,2,1,0.0,1,0.0,6.756932389247553,6.756932389247553,3,4,1,3,5.768320995793772,7.072421900537371,2,0.6931471805599453,3,7,8,0,0,1,1964.0,2,384,3,3,1,4.23410650459726,0.0,4.59511985013459,0.0,0.0,0,2,1,2010,2,1,0.0,1.0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.54031687156214
713,3,4.110873864173311,9.197660318818809,2,1,2,1,1,127000.0,3,1,3,4,5,1970,1970,2,4,2,2,5.081404364984463,3,3,1,3,3,2,5,6.672032945461067,1,0.0,5.147494476813453,6.8679744089702925,2,3,0,3,0.0,6.8679744089702925,3,0.6931471805599453,3,6,8,0,0,1,1970.0,1,576,3,3,3,0.0,5.666426688112432,0.0,0.0,0.0,0,2,5,2006,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.767575435251748
714,3,4.248495242049359,9.511777409660299,2,2,2,2,1,135000.0,2,2,4,6,8,1976,2005,2,4,2,2,5.66988092298052,4,3,1,3,3,1,6,6.280395838960195,1,0.0,5.262690188904886,6.587550014824796,3,5,1,3,6.626717749249025,7.299797366758161,3,0.6931471805599453,4,6,8,0,0,2,1976.0,2,475,3,3,3,0.0,3.8066624897703196,0.0,0.0,0.0,0,2,3,2010,2,1,0.0,2.5,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.779136168550774
715,3,4.3694478524670215,9.224341891611996,2,1,2,1,1,182900.0,3,2,3,6,5,1974,1974,3,4,2,2,5.1647859739235145,3,3,1,4,3,1,1,0.0,1,0.0,6.970730078143525,6.970730078143525,3,3,1,3,0.0,7.208600337960199,3,0.6931471805599453,3,7,8,1,3,2,1974.0,2,478,3,3,3,0.0,0.0,0.0,0.0,0.0,3,2,8,2009,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.013706813470414
716,2,4.110873864173311,9.287394001418473,1,1,1,1,1,118250.0,3,2,4,7,8,1890,1998,2,4,2,1,0.0,3,4,1,3,3,1,1,0.0,1,0.0,6.577861357721047,6.577861357721047,3,5,1,3,6.88653164253051,7.845807502637805,3,0.6931471805599453,3,8,8,0,0,1,1996.0,1,704,3,3,2,0.0,3.8918202981106265,4.969813299576001,0.0,0.0,0,2,7,2007,2,1,0.0,1.5,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.979805470779858
717,3,4.394449154672439,9.210440366976517,2,1,2,1,1,182900.0,3,2,3,5,6,1973,2000,2,4,2,1,0.0,3,3,1,4,3,1,4,6.98933526597456,1,0.0,4.532599493153256,7.0707241072602764,3,4,1,3,0.0,7.072421900537371,3,0.6931471805599453,4,5,8,1,2,2,1973.0,1,439,3,3,3,5.41610040220442,0.0,0.0,0.0,0.0,3,2,11,2008,2,1,0.5,1.5,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.964007453736912
719,3,4.248495242049359,9.202409001649903,2,2,2,1,1,197200.0,3,2,3,5,6,1969,1969,2,4,2,1,0.0,3,3,1,4,3,3,5,6.261491684321042,1,0.0,6.1070228877422545,6.879355804460439,3,3,1,3,0.0,6.879355804460439,3,0.6931471805599453,3,5,8,1,1,2,1969.0,1,300,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,5,2006,2,1,0.0,1.5,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.763691965388299
721,2,4.248495242049359,8.395477432732141,2,1,2,1,1,197200.0,3,2,3,6,5,2004,2004,2,3,2,2,5.135798437050262,4,3,3,4,3,2,6,6.4967749901858625,1,0.0,5.231108616854587,6.744059186311348,3,5,1,3,0.0,6.744059186311348,1,0.6931471805599453,4,3,8,0,0,2,2004.0,2,420,3,3,3,5.081404364984463,0.0,0.0,0.0,0.0,0,2,5,2010,2,1,1.0,1.0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.870606902224587
722,3,4.2626798770413155,9.002208578282412,2,1,2,1,1,141000.0,3,2,3,4,7,1970,1970,2,4,2,1,0.0,3,4,1,3,3,1,5,5.2574953720277815,1,0.0,6.513230110912307,6.762729506931879,3,5,1,3,0.0,6.762729506931879,3,0.6931471805599453,3,5,8,0,0,1,1994.0,1,463,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,7,2009,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.732069026983156
723,3,4.110873864173311,9.00859131751613,2,1,2,1,1,121250.0,3,2,2,4,6,1954,1972,2,4,2,1,0.0,3,3,3,3,3,1,1,0.0,1,0.0,6.848005274576363,6.848005274576363,3,5,1,3,6.161207321695077,7.293697720601438,4,0.6931471805599453,3,7,8,0,0,1,1958.0,1,548,3,3,3,0.0,0.0,0.0,0.0,5.056245805348308,0,2,5,2008,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.813037464800539
725,3,4.110873864173311,8.848078421168667,2,1,2,1,1,141000.0,3,2,3,4,6,1970,1970,2,4,2,1,0.0,3,3,1,3,3,1,5,5.929589143389895,4,5.480638923341991,5.5254529391317835,6.762729506931879,3,3,1,3,0.0,6.762729506931879,3,0.6931471805599453,4,5,8,0,0,1,1989.0,1,660,3,3,3,4.574710978503383,0.0,0.0,0.0,0.0,0,2,11,2009,2,1,0.0,1.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.699413330633599
727,3,4.174387269895637,8.897682313454224,2,1,2,1,1,197200.0,3,2,3,7,5,2007,2007,2,3,2,3,4.418840607796598,4,3,3,4,3,2,6,6.586171654854675,1,0.0,6.2324480165505225,7.117205503164344,3,5,1,3,0.0,7.117205503164344,2,0.6931471805599453,4,6,8,0,0,2,2007.0,2,632,3,3,3,4.890349128221754,0.0,0.0,0.0,0.0,0,2,2,2009,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.178192583415596
728,3,4.454347296253507,9.348013177101256,2,1,2,1,1,141000.0,3,1,3,5,5,1958,1958,2,3,2,2,4.564348191467836,3,3,1,3,3,1,1,0.0,1,0.0,7.368339686311381,7.368339686311381,3,3,1,3,0.0,7.482681828154651,4,1.0986122886681098,3,9,8,0,0,1,1968.0,1,888,3,3,3,0.0,3.258096538021482,0.0,0.0,0.0,0,2,7,2009,1,1,1.0,2.0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.608244735642321
729,2,3.970291913552122,8.738895704934043,1,1,2,1,1,106500.0,3,2,2,4,5,1925,1950,2,4,2,1,0.0,3,3,1,3,3,1,4,5.030437921392435,1,0.0,6.444131256700441,6.660575149839686,3,3,1,2,0.0,7.097548850614793,2,0.6931471805599453,3,5,8,0,0,1,1962.0,1,539,3,3,3,0.0,3.1780538303479458,4.727387818712341,0.0,0.0,0,2,1,2009,2,1,0.0,1.0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.542493975902508
731,3,4.30406509320417,9.16858043772795,2,2,2,1,1,228475.0,3,2,3,7,5,2003,2003,2,3,2,2,6.093569770045136,4,3,3,5,3,2,6,6.668228248417403,1,0.0,4.418840607796598,6.767343125265392,3,5,1,3,0.0,7.044905117129371,3,0.6931471805599453,4,6,8,1,4,2,2003.0,3,438,3,3,3,5.081404364984463,3.1354942159291497,0.0,0.0,0.0,0,2,5,2007,2,1,1.0,2.0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.141539457711714
733,3,4.394449154672439,9.210440366976517,2,1,2,1,1,135000.0,2,2,3,5,6,1961,1983,3,4,2,1,0.0,3,3,1,3,3,1,4,6.38856140554563,1,0.0,5.602118820879701,6.762729506931879,3,5,1,3,0.0,7.0431599159883405,3,0.6931471805599453,3,6,8,1,3,2,1961.0,2,264,3,3,3,5.111987788356544,0.0,0.0,0.0,0.0,2,2,3,2009,2,1,1.0,1.0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.786008995353765
734,3,4.248495242049359,9.102643796520809,2,2,2,1,1,135000.0,3,2,3,5,5,1968,1968,2,3,2,1,0.0,3,3,3,3,3,1,1,0.0,1,0.0,6.855408798609928,6.855408798609928,3,3,1,3,0.0,6.855408798609928,3,0.6931471805599453,3,6,8,0,0,2,1968.0,1,300,3,3,3,4.997212273764115,0.0,0.0,0.0,0.0,0,2,5,2007,2,1,0.0,1.0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.58989576532275
735,2,4.110873864173311,9.287394001418473,2,1,2,1,1,118250.0,3,2,2,7,7,1914,1970,2,4,2,1,0.0,3,3,1,4,3,2,3,5.968707559985366,1,0.0,6.19644412779452,6.78105762593618,2,2,0,3,6.790097235513905,7.478169694159785,2,0.6931471805599453,3,6,8,2,3,1,1914.0,1,320,3,3,1,0.0,5.834810737062605,0.0,0.0,0.0,0,2,10,2006,2,1,0.0,1.5,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.001511614739405
739,3,4.189654742026425,9.139273923542323,2,2,2,1,1,197200.0,3,2,4,7,5,2004,2004,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.762729506931879,6.762729506931879,3,5,1,3,6.762729506931879,7.455298485683291,3,0.6931471805599453,4,7,8,0,0,2,2004.0,2,572,3,3,3,5.236441962829949,4.04305126783455,0.0,0.0,0.0,0,2,4,2009,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.154784614286667
740,2,4.110873864173311,9.169622538697624,1,1,2,1,1,118250.0,3,2,4,5,7,1910,2002,2,4,2,1,0.0,3,4,1,2,2,1,1,0.0,1,0.0,5.579729825986222,5.579729825986222,3,5,1,3,6.499787040655854,7.267525427828172,2,0.6931471805599453,3,7,8,0,0,1,1910.0,1,360,3,4,3,5.602118820879701,0.0,4.727387818712341,0.0,0.0,4,2,5,2007,2,1,0.0,2.0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.790564777297387
741,3,4.189654742026425,8.820108644508608,2,2,2,1,1,135000.0,2,2,3,6,8,1961,1996,3,4,2,1,0.0,3,4,1,3,3,2,6,6.725033642166843,1,0.0,4.394449154672439,6.816735880594968,3,4,1,3,0.0,6.816735880594968,3,0.6931471805599453,4,5,8,0,0,1,1962.0,1,288,3,3,3,5.1298987149230735,0.0,0.0,0.0,0.0,4,2,5,2008,2,1,1.5,1.0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.863589378812122
742,3,4.189654742026425,9.042040056544483,2,1,2,1,1,184900.0,3,2,3,7,5,2000,2001,2,3,2,2,4.6913478822291435,3,3,3,4,3,1,1,0.0,1,0.0,7.2078598714324755,7.2078598714324755,3,5,1,3,0.0,7.2078598714324755,3,0.6931471805599453,3,6,8,0,0,2,2000.0,1,539,3,3,3,4.795790545596741,4.02535169073515,0.0,0.0,0.0,4,2,12,2007,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.095146671399466
743,3,4.2626798770413155,9.46397433028839,2,2,2,1,1,135000.0,3,2,3,5,6,1963,1999,2,4,2,1,0.0,3,3,1,4,3,2,5,6.09807428216624,1,0.0,4.343805421853684,6.255750041753367,3,5,1,3,0.0,7.289610521451167,3,0.6931471805599453,3,6,6,1,3,2,1997.0,2,480,3,3,3,5.713732805509369,0.0,0.0,0.0,4.61512051684126,0,2,10,2009,2,1,0.5,2.0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.07254696717504
747,2,4.189654742026425,9.367429587218957,2,2,2,1,1,118250.0,3,2,4,7,7,1880,2003,3,4,2,1,0.0,4,3,1,3,2,1,1,0.0,1,0.0,7.123672785204607,7.123672785204607,2,3,0,3,7.186144304522325,7.878912912297133,4,0.6931471805599453,4,8,8,1,4,1,1950.0,1,864,3,3,1,5.204006687076795,0.0,5.958424693029782,0.0,0.0,0,2,5,2009,2,1,0.0,1.5,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.491176396967154
749,3,3.9318256327243257,9.036701015565063,2,1,2,1,1,121250.0,3,2,2,4,3,1945,1950,2,3,2,1,0.0,3,3,1,0,0,1,0,0.0,0,0.0,0.0,0.0,1,3,0,2,6.091309882077698,7.333023014386481,4,0.6931471805599453,3,9,5,0,0,1,1945.0,1,240,3,3,1,4.532599493153256,0.0,5.225746673713202,0.0,0.0,0,2,4,2009,2,1,0.0,2.0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.49273296168228
750,2,4.02535169073515,9.082620630373812,1,1,2,1,1,118250.0,3,2,2,4,7,1910,2004,2,4,2,1,0.0,3,3,1,3,2,1,1,0.0,1,0.0,6.3578422665081,6.3578422665081,3,4,1,3,5.855071922202427,7.039660349862076,3,0.6931471805599453,3,7,6,0,0,1,1910.0,0,0,0,0,1,0.0,5.081404364984463,0.0,0.0,0.0,0,2,6,2010,2,1,0.0,1.0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.477308649967686
751,3,4.248495242049359,8.955577146281511,2,1,2,1,1,181000.0,3,2,4,7,5,2003,2003,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.493753839851686,6.493753839851686,3,5,1,3,6.493753839851686,7.186144304522325,3,0.6931471805599453,4,6,8,0,0,2,2003.0,3,400,3,3,3,0.0,3.8918202981106265,0.0,0.0,0.0,0,2,8,2007,2,1,0.0,2.5,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.995357787034976
752,3,4.382026634673881,9.13097243659261,2,2,2,1,1,197200.0,3,2,3,6,5,1997,1997,2,3,2,1,0.0,3,4,3,4,3,3,6,7.0909098220799835,1,0.0,5.634789603169249,7.299797366758161,3,5,1,3,0.0,7.3098814858247865,3,0.6931471805599453,4,6,8,0,0,2,1997.0,2,576,3,3,3,5.1298987149230735,3.332204510175204,0.0,0.0,0.0,0,2,7,2006,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.28765724080691
