,1stFlrSF,2ndFlrSF,3SsnPorch,Age,BadHeating,Bedroom,BoughtOffPlan,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,Has2ndFloor,Has3SsnPorch,HasEnclosedPorch,HasMasVnr,HasOpenPorch,HasScreenPorch,HasShed,HasWoodDeck,HeatingQC,HighSeason,Id,IsElectricalSBrkr,IsGarageDetached,IsLandLevel,IsLandSlopeGentle,IsPavedDrive,IsRegularLotShape,Kitchen,KitchenQual,LotArea,LotFrontage,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,NeighborhoodBin,Neighborhood_Good,NewerDwelling,OpenPorchSF,OverallCond,OverallQual,PoolArea,RecentRemodel,Remodeled,SaleCondition_PriceDown,ScreenPorch,SeasonSold,TimeSinceSold,TotRmsAbvGrd,TotalArea,TotalArea1st2nd,TotalBsmtSF,VeryNewHouse,WoodDeckSF,YearBuilt,YearRemodAdd,YearsSinceRemodel,YrSold,Alley_Grvl,Alley_No,Alley_Pave,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSZoning_C,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_No,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_Names,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,PoolQC_No,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Street_Grvl,Street_Pave,Utilities_AllPub,Utilities_NoSeWa,SalePrice
1375,1571,0,0,3,0,3,1,3,4,0.0,0.0,1,1,0.0,0.0,4,1571.0,1,0,3,4,0,4,1,2,8,722.0,3.0,3,3,3,2007.0,1571,0,1,1,1,0,0,1,0.0,0,5,0,1376,1,0,0,1,1,0,1,4,10991,89.0,0,20,80.0,0,12,3,0.0,1,36,5,8,0,1,0,0,0,0,3,7,18302.0,1571,1571.0,1,100,2007,2007,0,2007,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,239000.0
1376,790,0,0,80,0,2,0,3,2,384.0,0.0,3,1,0.0,0.0,4,384.0,0,0,3,3,0,0,0,1,8,160.0,1.0,3,1,2,1925.0,790,0,1,1,1,1,0,1,0.0,1,3,1,1377,1,1,0,1,1,1,1,3,6292,52.0,0,30,0.0,0,4,2,0.0,0,141,5,6,0,0,1,0,0,1,2,4,9761.0,790,768.0,0,0,1930,1950,58,2008,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,91000.0
1377,984,620,0,69,0,3,0,3,1,408.0,420.0,2,4,0.0,0.0,3,156.0,1,0,3,3,0,0,0,2,6,660.0,2.0,3,1,3,1977.0,1604,0,0,1,1,1,0,1,0.0,1,5,1,1378,1,1,1,1,1,1,1,3,10998,60.0,0,50,0.0,0,7,1,0.0,0,68,5,5,0,0,1,0,0,2,1,6,16962.0,1604,984.0,0,0,1941,1960,49,2009,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,117000.0
1378,483,504,0,37,0,2,0,2,1,309.0,0.0,4,1,0.0,0.0,3,174.0,1,0,3,3,0,0,0,1,8,264.0,1.0,3,1,3,1973.0,987,1,0,1,1,0,1,1,0.0,0,3,1,1379,1,1,1,1,1,1,1,3,1953,21.0,0,160,408.0,0,6,1,0.0,0,0,5,6,0,0,0,0,0,2,4,5,5658.0,987,483.0,0,72,1973,1973,33,2006,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,83000.0
1379,754,640,0,4,0,3,0,3,1,0.0,0.0,1,1,0.0,0.0,4,384.0,1,0,3,3,0,0,0,2,8,400.0,2.0,3,3,3,2007.0,1394,1,0,1,1,1,1,1,0.0,0,4,1,1380,1,0,1,1,1,1,1,4,9735,73.0,0,80,0.0,0,5,3,0.0,0,0,5,5,0,0,1,0,0,1,2,7,13864.0,1394,384.0,0,100,2006,2007,1,2008,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,167500.0
1380,864,0,0,96,0,2,0,2,1,203.0,0.0,3,1,1.0,0.0,3,661.0,0,96,2,3,0,0,0,1,8,200.0,1.0,2,1,3,1938.0,864,0,1,1,0,1,1,1,0.0,1,3,1,1381,0,1,1,1,1,1,1,3,8212,45.0,0,30,0.0,0,6,1,0.0,0,0,3,3,0,0,1,0,0,2,0,5,12009.0,864,864.0,0,0,1914,1950,60,2010,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,58500.0
1381,2117,0,0,40,0,4,0,3,2,865.0,0.0,4,1,0.0,0.0,3,340.0,1,0,3,3,0,4,2,2,8,550.0,2.0,3,3,3,1970.0,2117,1,1,1,1,1,0,1,0.0,1,5,1,1382,1,0,1,1,1,0,1,3,12925,69.0,0,20,0.0,0,5,2,0.0,1,42,7,6,0,0,0,0,0,1,2,7,20230.0,2117,1205.0,0,0,1970,1970,38,2008,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,237500.0
1382,998,764,0,90,0,4,0,3,1,0.0,0.0,1,1,1.0,0.0,2,596.0,1,221,3,3,0,0,0,1,8,576.0,2.0,3,1,3,1989.0,1762,1,0,1,0,1,1,1,0.0,0,5,0,1383,1,1,1,1,0,1,1,4,7200,60.0,0,70,0.0,0,10,1,0.0,0,0,7,7,0,0,1,0,0,3,4,8,12809.0,1762,596.0,0,36,1920,1950,56,2006,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,157000.0
1383,1416,0,0,92,0,3,0,3,1,0.0,0.0,1,1,0.0,0.0,3,816.0,1,112,4,3,0,0,0,2,8,576.0,2.0,3,1,3,2007.0,1416,0,1,1,0,1,1,1,0.0,1,5,0,1384,1,0,1,1,0,1,1,4,25339,69.0,0,30,0.0,0,8,1,0.0,0,0,7,5,0,1,1,0,0,2,3,7,30560.0,1416,816.0,0,0,1918,2007,0,2007,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,112000.0
1384,698,560,0,71,0,2,0,3,2,204.0,0.0,3,1,0.0,0.0,3,356.0,1,0,3,3,3,0,0,1,8,280.0,1.0,3,1,3,1939.0,1258,0,0,1,1,1,1,1,0.0,1,3,0,1385,1,1,1,1,0,1,1,3,9060,60.0,0,50,0.0,0,10,1,0.0,0,0,5,6,0,0,1,0,0,3,1,6,13036.0,1258,560.0,0,0,1939,1950,59,2009,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,105000.0
1385,796,358,0,88,0,3,0,3,1,735.0,0.0,4,1,1.0,0.0,3,61.0,1,0,4,3,3,0,0,1,8,240.0,1.0,3,1,3,1922.0,1154,0,0,1,1,1,0,1,0.0,1,4,1,1386,1,1,1,1,0,1,1,4,5436,40.0,0,50,0.0,0,5,1,0.0,0,96,8,4,0,0,1,0,0,1,0,7,9712.0,1154,796.0,0,0,1922,2007,3,2010,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,125500.0
1386,1392,1392,0,32,0,5,0,3,1,790.0,469.0,4,2,1.0,0.0,4,133.0,1,0,3,3,3,3,2,3,8,564.0,2.0,3,2,3,1978.0,2784,1,0,1,1,0,0,0,0.0,1,3,1,1387,1,0,1,1,1,0,1,4,16692,80.0,0,60,184.0,2000,7,2,0.0,1,112,5,7,519,0,0,0,440,2,4,12,26943.0,2784,1392.0,0,0,1978,1978,28,2006,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,250000.0
1387,1664,862,0,94,0,5,0,3,1,168.0,546.0,3,2,0.0,0.0,3,0.0,0,0,4,3,2,4,1,2,8,216.0,1.0,3,1,3,1916.0,2526,0,0,1,1,1,0,1,0.0,0,3,0,1388,1,1,1,1,1,1,1,4,8520,60.0,0,50,0.0,0,8,1,0.0,0,15,7,6,0,0,1,1,0,2,3,10,15379.0,2526,714.0,0,88,1916,1950,57,2007,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,136000.0
1388,1746,0,0,4,0,3,0,3,4,1320.0,0.0,6,1,1.0,0.0,5,426.0,1,0,3,5,0,4,2,2,8,758.0,3.0,3,3,3,2006.0,1746,0,1,1,1,0,0,1,0.0,0,5,0,1389,1,0,0,1,1,0,1,5,14892,42.0,0,20,160.0,0,10,2,0.0,1,39,5,9,0,0,1,0,0,3,1,7,23076.0,1746,1746.0,0,201,2006,2007,2,2009,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,377500.0
1389,869,349,0,69,0,3,0,4,1,375.0,0.0,5,1,0.0,1.0,3,360.0,1,0,4,3,0,4,1,1,8,440.0,2.0,3,1,3,2003.0,1218,0,0,1,1,1,1,1,0.0,1,5,0,1390,1,1,1,1,1,1,1,3,6000,60.0,0,50,0.0,0,3,1,0.0,0,0,6,6,0,0,1,0,0,1,3,6,10406.0,1218,735.0,0,0,1941,1950,57,2007,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,131000.0
1390,1525,0,0,10,0,3,0,3,3,1400.0,0.0,6,1,1.0,0.0,4,125.0,1,0,3,4,0,0,0,2,8,541.0,2.0,3,2,3,2000.0,1525,0,1,1,1,0,0,1,0.0,0,5,0,1391,1,0,1,1,1,1,1,4,9100,70.0,0,20,244.0,0,9,2,0.0,1,36,5,7,0,0,0,0,0,3,4,6,16310.0,1525,1525.0,0,219,2000,2000,6,2006,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,235000.0
1391,1584,0,0,43,0,4,0,3,1,0.0,0.0,1,1,0.0,0.0,3,1584.0,1,0,3,3,0,0,0,2,5,792.0,3.0,3,1,3,1967.0,1584,0,1,1,1,1,0,1,0.0,1,3,1,1392,1,1,1,1,1,1,2,3,8944,65.0,0,90,0.0,0,4,2,0.0,0,152,5,5,0,0,0,0,0,1,1,8,16289.0,1584,1584.0,0,0,1967,1967,42,2009,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,124000.0
1392,900,0,0,43,0,3,0,3,3,769.0,0.0,5,1,1.0,0.0,3,95.0,1,0,3,3,1,1,1,1,8,288.0,1.0,3,2,3,1967.0,900,0,1,1,1,1,0,1,0.0,0,3,0,1393,1,0,1,1,1,1,1,3,7838,68.0,0,85,0.0,0,12,2,0.0,0,144,5,5,0,0,0,0,0,0,4,6,12041.0,900,864.0,0,175,1967,1967,39,2006,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,123000.0
1393,1221,691,0,105,0,3,0,3,1,0.0,0.0,1,1,0.0,0.0,2,482.0,0,212,3,3,0,3,1,2,8,672.0,2.0,3,1,4,2003.0,1912,0,0,1,0,1,0,1,0.0,1,5,1,1394,1,1,1,1,1,1,2,3,10800,60.0,0,190,0.0,0,4,1,0.0,0,25,7,6,0,0,1,0,0,1,2,7,16557.0,1912,482.0,0,0,1905,2000,8,2008,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,163000.0
