MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,SalePrice
3,4.189654742026425,9.107088742165708,2,2,2,1,1,181000.0,3,2,4,7,5,2007,2007,3,3,2,1,0.0,4,3,3,4,3,2,1,0.0,1,0.0,6.591673732008657,6.591673732008657,3,5,1,3,6.591673732008657,7.284134806195206,3,0.6931471805599453,4,8,8,1,4,2,2007.0,3,400,3,3,3,4.61512051684126,3.218875824868201,0.0,0.0,0.0,0,2,7,2007,3,2,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.09815887308463
3,4.3694478524670215,9.224341891611996,2,1,2,1,1,182900.0,3,2,3,6,5,1974,1974,3,4,2,2,5.1647859739235145,3,3,1,4,3,1,1,0.0,1,0.0,6.970730078143525,6.970730078143525,3,3,1,3,0.0,7.208600337960199,3,0.6931471805599453,3,7,8,1,3,2,1974.0,2,478,3,3,3,0.0,0.0,0.0,0.0,0.0,3,2,8,2009,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.013706813470414
3,4.394449154672439,9.210440366976515,2,1,2,1,1,182900.0,3,2,3,5,6,1973,2000,2,4,2,1,0.0,3,3,1,4,3,1,4,6.989335265974559,1,0.0,4.532599493153255,7.0707241072602764,3,4,1,3,0.0,7.072421900537372,3,0.6931471805599453,4,5,8,1,2,2,1973.0,1,439,3,3,3,5.416100402204419,0.0,0.0,0.0,0.0,3,2,11,2008,2,1,0.5,1.5,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.964007453736913
3,4.248495242049359,9.202409001649904,2,2,2,1,1,197200.0,3,2,3,5,6,1969,1969,2,4,2,1,0.0,3,3,1,4,3,3,5,6.261491684321044,1,0.0,6.107022887742255,6.879355804460438,3,3,1,3,0.0,6.879355804460438,3,0.6931471805599453,3,5,8,1,1,2,1969.0,1,300,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,5,2006,2,1,0.0,1.5,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.7636919653883
2,4.248495242049359,8.395477432732141,2,1,2,1,1,197200.0,3,2,3,6,5,2004,2004,2,3,2,2,5.135798437050261,4,3,3,4,3,2,6,6.496774990185863,1,0.0,5.231108616854587,6.744059186311348,3,5,1,3,0.0,6.744059186311348,1,0.6931471805599453,4,3,8,0,0,2,2004.0,2,420,3,3,3,5.081404364984463,0.0,0.0,0.0,0.0,0,2,5,2010,2,1,1.0,1.0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.870606902224589
3,4.248495242049359,9.984883190740122,2,2,2,1,1,200624.0,3,2,3,6,9,1988,2007,3,4,2,2,5.564520407322693,4,4,1,4,3,1,6,6.695798917058491,1,0.0,4.290459441148391,6.781057625936179,3,5,1,3,0.0,7.427144133408617,3,0.6931471805599453,4,5,8,1,4,2,1988.0,3,540,3,3,3,5.680172609017067,3.80666248977032,0.0,5.2094861528414205,0.0,0,2,12,2009,2,1,1.0,2.0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.310437165348775
3,4.174387269895637,8.897682313454226,2,1,2,1,1,197200.0,3,2,3,7,5,2007,2007,2,3,2,3,4.418840607796597,4,3,3,4,3,2,6,6.586171654854675,1,0.0,6.2324480165505225,7.117205503164344,3,5,1,3,0.0,7.117205503164344,2,0.6931471805599453,4,6,8,0,0,2,2007.0,2,632,3,3,3,4.890349128221754,0.0,0.0,0.0,0.0,0,2,2,2009,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.178192583415596
3,4.30406509320417,9.16858043772795,2,2,2,1,1,228475.0,3,2,3,7,5,2003,2003,2,3,2,2,6.093569770045137,4,3,3,5,3,2,6,6.668228248417402,1,0.0,4.418840607796597,6.767343125265392,3,5,1,3,0.0,7.044905117129371,3,0.6931471805599453,4,6,8,1,4,2,2003.0,3,438,3,3,3,5.081404364984463,3.1354942159291497,0.0,0.0,0.0,0,2,5,2007,2,1,1.0,2.0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.141539457711715
3,4.330733340286331,9.341807134718488,2,2,2,1,1,197200.0,3,2,4,7,5,1998,1999,2,3,2,2,5.313205979041787,4,3,3,4,3,2,5,5.5333894887275195,1,0.0,6.804614520062624,7.050989447068045,3,5,1,3,6.778784897685178,7.616775808698372,3,0.6931471805599453,4,8,8,1,3,2,1998.0,3,541,3,3,3,5.2626901889048865,4.442651256490317,0.0,0.0,0.0,0,2,7,2008,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.312686874960356
3,4.290459441148391,9.255696073696981,2,2,4,2,1,181000.0,3,2,4,8,5,2005,2005,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.795705775173514,6.795705775173514,3,5,1,3,6.803505257608338,7.496652438168282,3,0.6931471805599453,4,8,8,1,4,2,2005.0,3,800,3,3,3,0.0,4.762173934797756,0.0,0.0,0.0,0,2,6,2006,2,1,0.0,2.5,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.3879816172226
3,4.189654742026425,9.139273923542325,2,2,2,1,1,197200.0,3,2,4,7,5,2004,2004,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.762729506931878,6.762729506931878,3,5,1,3,6.762729506931878,7.455298485683291,3,0.6931471805599453,4,7,8,0,0,2,2004.0,2,572,3,3,3,5.236441962829949,4.043051267834549,0.0,0.0,0.0,0,2,4,2009,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.154784614286669
3,4.189654742026425,9.042040056544485,2,1,2,1,1,184900.0,3,2,3,7,5,2000,2001,2,3,2,2,4.691347882229144,3,3,3,4,3,1,1,0.0,1,0.0,7.2078598714324755,7.2078598714324755,3,5,1,3,0.0,7.2078598714324755,3,0.6931471805599453,3,6,8,0,0,2,2000.0,1,539,3,3,3,4.795790545596741,4.02535169073515,0.0,0.0,0.0,4,2,12,2007,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.095146671399464
3,4.248495242049359,9.100971834920818,2,2,2,1,1,182900.0,3,2,4,8,9,1976,1996,3,3,2,2,5.66988092298052,5,4,1,3,4,1,6,6.356107660695892,5,4.394449154672439,6.190315405853148,7.041411663794809,3,5,1,3,7.340186835320115,7.906915488678588,4,0.6931471805599453,4,11,8,2,3,3,1994.0,3,831,3,3,3,0.0,5.3230099791384085,0.0,0.0,0.0,0,2,7,2008,2,1,0.5,3.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.61087420020211
3,4.248495242049359,9.082052351674653,2,2,2,1,1,181000.0,3,2,4,7,5,2000,2000,2,3,2,1,0.0,4,3,3,4,3,1,6,5.7071102647488745,1,0.0,6.481577129276432,6.859614903654202,3,5,1,3,7.152268856032539,7.721791776817535,4,0.6931471805599453,4,8,8,1,3,3,2000.0,3,554,3,3,3,5.416100402204419,4.007333185232471,0.0,0.0,0.0,0,2,4,2009,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.371591321286905
3,4.248495242049359,8.955577146281511,2,1,2,1,1,181000.0,3,2,4,7,5,2003,2003,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.493753839851687,6.493753839851687,3,5,1,3,6.493753839851687,7.186144304522325,3,0.6931471805599453,4,6,8,0,0,2,2003.0,3,400,3,3,3,0.0,3.8918202981106265,0.0,0.0,0.0,0,2,8,2007,2,1,0.0,2.5,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.995357787034974
3,4.382026634673881,9.130972436592609,2,2,2,1,1,197200.0,3,2,3,6,5,1997,1997,2,3,2,1,0.0,3,4,3,4,3,3,6,7.090909822079984,1,0.0,5.634789603169249,7.299797366758161,3,5,1,3,0.0,7.309881485824786,3,0.6931471805599453,4,6,8,0,0,2,1997.0,2,576,3,3,3,5.1298987149230735,3.332204510175204,0.0,0.0,0.0,0,2,7,2006,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.287657240806912
3,3.555348061489413,8.080546965824496,2,1,2,1,1,225500.0,3,2,4,6,5,1999,1999,2,4,2,2,6.796823718274855,3,3,3,4,3,1,6,5.945420608606575,1,0.0,5.855071922202427,6.593044534142437,3,4,1,3,6.593044534142437,7.294377299288821,3,0.6931471805599453,3,6,8,0,0,1,1999.0,1,440,3,3,3,0.0,3.218875824868201,0.0,0.0,0.0,0,2,3,2009,2,1,0.0,2.5,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.058158312538195
3,4.23410650459726,9.284519770150434,2,2,2,1,1,197200.0,3,2,4,8,5,2007,2007,2,3,2,1,0.0,4,3,3,4,3,2,6,3.0445224377234235,1,0.0,6.741700694652054,6.765038976780541,3,5,1,3,6.805722553416985,7.478169694159786,3,0.6931471805599453,4,7,8,0,0,2,2007.0,2,578,3,3,3,4.976733742420574,4.663439094112067,0.0,0.0,0.0,0,2,4,2009,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.264346270624154
3,3.218875824868201,7.732369222284388,2,1,2,1,1,225500.0,3,1,4,7,5,1999,1999,2,4,2,2,5.8888779583328805,3,3,3,4,3,1,5,6.309918278226516,1,0.0,5.278114659230517,6.61338421837956,3,4,1,3,6.61338421837956,7.314552832324081,3,0.6931471805599453,3,6,8,0,0,1,1999.0,1,440,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,8,2008,2,1,0.0,2.5,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.097378802727304
3,4.290459441148391,9.064273595841401,2,1,2,1,1,225500.0,3,2,4,7,5,2009,2009,2,3,2,1,0.0,3,3,3,4,3,2,6,3.218875824868201,1,0.0,6.597145701886651,6.6293632534374485,3,5,1,3,6.664409020350408,7.344719054149673,3,0.6931471805599453,4,7,8,0,0,2,2009.0,1,614,3,3,3,5.135798437050261,3.828641396489095,0.0,0.0,0.0,0,2,6,2010,3,1,0.0,2.5,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.279327754099116
3,4.330733340286331,9.58795455192857,2,2,2,1,1,225500.0,3,2,3,9,5,2008,2008,2,3,2,3,5.652489180268652,4,3,3,4,3,1,1,0.0,1,0.0,7.312553498102599,7.312553498102599,3,5,1,3,0.0,7.317876198626496,2,0.6931471805599453,5,6,8,1,4,2,2008.0,3,592,3,3,3,0.0,5.1647859739235145,0.0,0.0,0.0,0,2,8,2008,3,2,0.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.484208043148731
3,4.394449154672439,9.25167423546916,2,1,2,1,1,182900.0,3,2,4,7,5,1988,1988,2,4,2,2,3.7612001156935615,3,3,1,4,3,1,6,5.978885764901122,1,0.0,6.375024819828098,6.888572459565364,3,3,1,3,6.5998704992128365,7.44716835960004,3,0.6931471805599453,3,7,8,1,3,2,1988.0,1,496,3,3,3,5.433722003554241,4.204692619390967,5.056245805348309,0.0,0.0,3,2,3,2010,2,1,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.188422799337028
3,4.262679877041316,9.116139576577355,2,1,2,1,1,197200.0,3,2,3,7,5,2004,2005,3,3,2,1,0.0,4,3,3,4,3,1,6,3.218875824868201,1,0.0,7.515889085215125,7.528869256642251,3,5,1,3,0.0,7.515889085215125,3,0.6931471805599453,4,8,8,1,4,2,2004.0,3,484,3,3,3,4.795790545596741,3.5263605246161616,0.0,0.0,0.0,0,2,10,2006,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.28690580994122
3,4.465908118654584,9.324650718153594,2,2,2,1,1,197200.0,3,2,3,7,5,2005,2006,2,3,2,2,5.484796933490656,4,3,3,4,3,2,6,3.0445224377234235,1,0.0,7.374629015218946,7.387090235656757,3,5,1,3,0.0,7.387090235656757,3,0.6931471805599453,4,7,8,0,0,2,2005.0,2,865,3,3,3,4.976733742420574,4.0943445622220995,0.0,0.0,0.0,0,2,7,2006,3,2,0.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.308182383129823
3,4.158883083359672,8.971575439759016,2,1,2,1,1,181000.0,3,2,3,7,5,1995,1996,2,4,2,2,3.6635616461296463,3,3,3,4,4,1,1,0.0,1,0.0,7.121252453244543,7.121252453244543,3,4,1,3,0.0,7.134093721192866,3,0.6931471805599453,3,6,8,1,3,2,1995.0,3,402,3,3,3,5.3981627015177525,3.0910424533583165,0.0,0.0,0.0,0,2,6,2007,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.07824495582233
3,4.189654742026425,8.875426919818963,2,1,2,1,1,184900.0,3,2,4,6,5,1992,1992,2,3,2,1,0.0,4,4,3,4,3,1,5,5.961005339623274,1,0.0,5.9269260259704115,6.6359465556866475,3,5,1,3,6.677083461247137,7.38025578842646,3,0.6931471805599453,4,7,8,0,0,2,1992.0,2,484,3,3,3,0.0,4.8283137373023015,0.0,0.0,0.0,0,2,7,2006,2,1,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.077676615757813
3,4.219507705176107,9.698061122027076,2,2,2,1,1,197200.0,3,2,3,7,5,2001,2002,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,7.2541778464565185,7.2541778464565185,3,5,1,3,0.0,7.266128779556451,3,0.6931471805599453,4,6,8,0,0,2,2001.0,2,605,3,3,3,0.0,3.5263605246161616,0.0,0.0,0.0,0,2,6,2009,2,1,0.0,2.0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.139403856983336
3,4.248495242049359,9.189218875354072,2,1,2,1,1,182900.0,2,2,3,6,5,1967,1967,2,1,2,1,0.0,3,3,1,3,3,1,3,5.5294290875114225,2,6.447305862541213,6.198478716492307,7.224753405767971,3,3,1,3,0.0,7.202661196523238,3,0.6931471805599453,3,7,8,1,4,2,1967.0,1,457,3,3,3,0.0,0.0,0.0,0.0,5.288267030694535,0,2,9,2009,2,1,0.0,2.0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.992266613576144
3,4.343805421853683,9.224539091375997,2,2,2,1,1,184900.0,3,2,4,7,5,2004,2004,2,3,2,1,0.0,4,3,3,4,3,1,6,6.48768401848461,1,0.0,5.7071102647488745,6.8638033914529535,3,5,1,3,7.029087564149663,7.642524134232903,4,0.6931471805599453,4,8,8,0,0,3,2004.0,2,618,3,3,3,0.0,3.828641396489095,0.0,0.0,0.0,0,2,1,2010,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.358798024384122
3,4.248495242049359,9.40968291310444,2,2,3,1,1,200500.0,3,2,4,6,8,1966,2007,2,4,2,2,5.062595033026967,3,3,1,3,2,3,2,6.343880434126331,1,0.0,5.579729825986222,6.725033642166842,3,4,1,3,7.013915474810528,7.643961949002528,5,0.6931471805599453,4,9,8,0,0,2,1966.0,3,444,3,3,3,4.897839799950911,5.1298987149230735,0.0,0.0,0.0,0,2,7,2007,2,1,0.0,2.5,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.141539457711715
3,3.7841896339182615,8.065579427282092,2,1,2,1,1,191000.0,3,2,3,7,5,2005,2006,2,3,2,2,2.4849066497880004,4,3,3,4,3,1,6,2.8332133440562166,1,0.0,7.029972911706387,7.044032897274685,3,5,1,3,0.0,7.044032897274685,2,0.6931471805599453,4,5,8,1,4,2,2005.0,3,397,3,3,3,4.61512051684126,2.8332133440562166,0.0,0.0,0.0,0,2,9,2009,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.984184555794167
3,4.343805421853683,9.12249228140299,2,1,2,1,1,225500.0,3,2,3,8,5,2007,2007,2,2,3,3,4.948759890378168,4,3,3,4,3,2,1,0.0,1,0.0,7.311218384419629,7.311218384419629,3,5,1,3,0.0,7.311218384419629,3,0.6931471805599453,4,7,8,0,0,2,2007.0,3,474,3,3,3,5.1298987149230735,4.875197323201151,0.0,0.0,0.0,0,2,6,2007,3,2,0.0,2.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.323860125621126
3,4.248495242049359,9.290352309945568,2,2,2,1,1,181000.0,3,2,4,7,5,1994,1996,2,4,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.569481420414296,6.569481420414296,3,5,1,3,6.697034247666483,7.547501682814968,3,0.6931471805599453,4,7,8,1,3,2,1994.0,3,409,3,3,3,4.969813299576002,3.8501476017100575,0.0,0.0,0.0,0,2,10,2008,2,1,0.0,2.5,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.178192583415596
3,4.262679877041316,9.036106025364846,2,1,2,1,1,184900.0,3,2,4,6,6,1980,1981,2,4,2,2,4.875197323201151,3,3,1,4,3,1,1,0.0,1,0.0,6.478509642208568,6.478509642208568,3,3,1,3,6.517671272912276,7.3556411029742526,3,0.6931471805599453,3,7,8,1,3,2,1980.0,1,476,3,3,3,0.0,3.9318256327243257,0.0,0.0,5.3230099791384085,3,2,4,2010,2,1,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.049424683420913
3,4.382026634673881,9.457122321855794,2,2,4,1,2,200500.0,2,2,4,6,5,1997,1997,2,3,2,1,0.0,3,3,3,4,3,3,6,6.137727054086233,1,0.0,5.043425116919247,6.424869023905388,3,4,1,3,6.9782137426306985,7.4318919168078,4,0.6931471805599453,4,8,8,0,0,2,1997.0,2,603,3,3,3,6.001414877961151,4.74493212836325,5.225746673713202,0.0,0.0,0,2,5,2008,2,1,1.0,2.5,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.206077645517675
3,4.158883083359672,9.011889433252344,2,1,2,1,1,197200.0,3,2,4,7,5,2005,2005,2,3,2,1,0.0,4,3,3,4,3,2,6,6.4754327167040895,1,0.0,4.394449154672439,6.591673732008657,3,5,1,3,6.591673732008657,7.284134806195206,3,0.6931471805599453,4,7,8,1,4,2,2005.0,3,410,3,3,3,3.610917912644224,2.9444389791664403,0.0,0.0,0.0,0,2,10,2008,2,1,1.0,2.5,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.149507585033074
3,4.5217885770490405,9.41531995266272,2,2,2,1,1,225500.0,3,2,3,7,5,2008,2008,2,3,2,3,5.54907608489522,4,3,3,4,3,1,1,0.0,1,0.0,7.257002707092072,7.257002707092072,3,5,1,3,0.0,7.264730177929867,3,0.6931471805599453,5,6,8,0,0,2,2008.0,2,554,3,3,3,0.0,4.110873864173311,0.0,0.0,0.0,0,2,7,2008,3,2,0.0,2.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.335700805443336
3,4.3694478524670215,9.224341891611996,2,1,2,1,1,182900.0,3,2,3,6,6,1974,1999,3,4,2,2,4.605170185988092,3,3,1,3,3,1,5,6.498282149476434,2,5.934894195619588,0.0,6.947937068614969,3,2,1,3,0.0,7.177782416195197,3,0.6931471805599453,4,5,8,1,2,2,1974.0,2,484,3,3,3,5.583496308781699,0.0,0.0,0.0,0.0,4,2,1,2006,2,1,1.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.106257835094581
2,4.248495242049359,8.398184404834035,2,1,2,1,1,197200.0,3,2,3,6,5,2004,2004,2,3,2,2,5.135798437050261,4,3,3,4,3,3,6,6.496774990185863,1,0.0,5.231108616854587,6.744059186311348,3,5,1,3,0.0,6.744059186311348,1,0.6931471805599453,4,4,8,1,4,2,2004.0,3,420,3,3,3,4.948759890378168,0.0,0.0,0.0,0.0,0,2,6,2008,1,1,1.0,1.0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.881041706925902
